,size,p,avg,slope
375,659.0,0.022748797130826687,15.007587253414265,0.43273731694416984
376,150.0,0.2789685189992762,42.13333333333333,0.512059020853133
377,180.0,0.13775197658808136,23.1,0.4822324045837836
378,771.0,0.04741336842236575,36.440985732814525,0.47798941703007863
379,943.0,0.032398011005091876,30.21845174973489,0.4778103243185813
380,778.0,0.04270513076217692,32.987146529562985,0.47957819278685987
381,665.0,0.06122711496018789,40.06315789473684,0.4907442792234365
382,134.0,0.27285215056816947,35.3134328358209,0.49229032998050115
383,930.0,0.04873257754034434,45.29677419354839,0.4820247787952342
384,413.0,0.12092857818012853,49.94188861985472,0.49121525427026025
385,263.0,0.09451072238118563,24.58555133079848,0.4705991560442124
386,120.0,0.27312375281662826,33.25,0.49419722188996573
387,181.0,0.1534231753898215,27.712707182320443,0.49998491458836625
388,694.0,0.08824311989295816,60.29682997118156,0.5009893458054603
389,539.0,0.07677321795983669,41.109461966604826,0.4900917167452249
390,737.0,0.02338425023363643,16.895522388059703,0.4412290537452942
391,399.0,0.027680899272772314,10.807017543859649,0.37850582231049285
392,335.0,0.11416195464013638,37.57611940298507,0.49814299259716543
393,889.0,0.04450811163722623,39.43982002249719,0.48872220175663045
394,145.0,0.049935120018852336,6.7172413793103445,0.24195835697947454
